SID,LLX,LLY,RS_PM25,GS_PM25,AOD,NDVI,TMP,SPFH,WIND,HGT,U,V
390610042,-84.5512,39.1049,9.012493,8.400000095,0.0894,0.34376666,2.9980116,0.003932748,1.7481035,257,978541.090968848,238895.771350156
390610040,-84.504,39.1289,9.012493,8.270000013,0.083814815,0.24871667,3.2660875,0.003997844,1.5308623,206.5,982231.06664675,242053.041217944
61010003,-121.619,39.1388,7.026617,11.58658537,0.10235052,0.37655,9.974108,0.005542745,2.0882993,16,-2167487.16310251,477617.984033321
100010003,-75.5181,39.155,10.379661,5.458333299,0.09792105,0.37925,4.800744,0.004215863,3.2555485,10.75,1740096.52648954,373741.569397913
181050003,-86.5048,39.1594,9.197887,8.003448273,0.07845614,0.38523334,2.6256387,0.003859362,1.8770785,223,811569.057316523,226567.065925626
60111002,-121.999,39.1892,8.530505,9.13333354,0.097260416,0.21701667,9.97545,0.005233692,2.2687585,14.75,-2197310.74455668,491786.293899606
390610014,-84.479,39.1943,9.012493,10.06000007,0.07896,0.38403332,3.1692967,0.003991134,1.4671186,192.5,983470.185180986,249587.877989046
60570005,-121.056,39.2335,5.6767883,4.435714279,0.07008411,0.58956665,7.2057524,0.004817123,2.018652,795.5,-2118210.38131286,475162.039716396
540330003,-80.3422,39.2781,7.289176,7.165517215,0.099348836,0.41373333,3.5689712,0.003994701,2.0951304,344.75,1332286.20743371,309296.737546771
510690010,-78.0816,39.281,8.82694,8.703333386,0.09160937,0.45418334,3.3913007,0.003554046,1.9611601,199.75,1522435.97249516,343571.641413428
245100040,-76.6046,39.2977,10.258554,9.814285632,0.09793671,0.274,4.2646856,0.003909971,1.7614956,53.75,1645870.3404867,370028.711929137
240053001,-76.4744,39.3108,10.258554,9.379999971,0.09318421,0.35338333,4.315183,0.004053992,1.7521884,9.25,1656464.04067048,373728.400502696
541071002,-81.5524,39.3235,7.7021713,7.576666689,0.09109091,0.38643333,3.2829087,0.004017347,1.3361555,195.75,1229370.70496829,298010.438450791
60571001,-120.185,39.3278,5.010486,5.48148149,0.11814,0.37278333,0.4181546,0.003320925,2.6704957,1928.25,-2043542.35573941,466306.384526164
390170016,-84.5666,39.3384,9.012493,9.113333321,0.08213636,0.3953,2.8505666,0.003932372,1.7490277,207.5,974090.278140154,264718.211900911
340011006,-74.431,39.3633,9.833489,5.910344856,0.118958905,0.1741,5.260018,0.004192489,4.256356,0,1825650.62921231,416913.225046727
390090003,-81.9088,39.4422,7.9665904,5.64615378,0.079173915,0.44251665,2.4215493,0.003758092,1.5566857,276.5,1197304.14015288,306613.48409094
